                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                  0.683,                0.29965,                0.87142,                0.99923,                      1,                  0.995,                0.80913,                0.81305,                0.27974,                0.93622,              0.0084358,              0.0084358,              0.0084358
                    160,                0.67801,                 0.2992,                0.87169,                0.99936,                      1,                  0.995,                 0.8127,                0.80665,                0.27496,                0.93567,              0.0084259,              0.0084259,              0.0084259
                    161,                0.67426,                0.29584,                0.86627,                0.99926,                      1,                  0.995,                0.82269,                 0.8073,                0.27604,                0.92961,               0.008416,               0.008416,               0.008416
                    162,                0.67547,                0.29726,                0.86699,                0.99932,                      1,                  0.995,                0.81387,                0.81615,                0.27835,                0.93398,              0.0084061,              0.0084061,              0.0084061
                    163,                0.67759,                0.29732,                0.86673,                0.99932,                      1,                  0.995,                0.81913,                0.82188,                0.28118,                0.93773,              0.0083962,              0.0083962,              0.0083962
                    164,                0.67568,                0.29549,                0.86317,                0.99937,                      1,                  0.995,                0.81827,                0.81424,                 0.2759,                0.93666,              0.0083863,              0.0083863,              0.0083863
                    165,                0.67181,                 0.2953,                0.86786,                0.99916,                      1,                  0.995,                0.81481,                0.81915,                0.28197,                0.93485,              0.0083764,              0.0083764,              0.0083764
                    166,                0.67991,                0.29648,                0.86581,                0.99936,                      1,                  0.995,                0.81281,                0.82111,                0.28097,                0.93516,              0.0083665,              0.0083665,              0.0083665
                    167,                0.66918,                0.29389,                0.86787,                0.99921,                      1,                  0.995,                0.81183,                0.81108,                0.27578,                0.93495,              0.0083566,              0.0083566,              0.0083566
                    168,                0.67578,                0.29597,                0.86811,                0.99933,                      1,                  0.995,                0.81454,                0.80398,                0.27369,                0.93102,              0.0083467,              0.0083467,              0.0083467
                    169,                0.65946,                0.29318,                0.86138,                0.99938,                      1,                  0.995,                0.81123,                0.80622,                0.27588,                0.93795,              0.0083368,              0.0083368,              0.0083368
                    170,                0.66344,                0.29343,                0.86525,                0.99934,                      1,                  0.995,                0.79656,                0.81404,                0.27758,                0.93927,              0.0083269,              0.0083269,              0.0083269
                    171,                0.66445,                0.29265,                0.86468,                0.99934,                      1,                  0.995,                 0.7949,                0.80366,                0.26981,                0.93205,               0.008317,               0.008317,               0.008317
                    172,                0.65679,                0.28984,                 0.8627,                 0.9993,                      1,                  0.995,                0.79787,                 0.8105,                0.27296,                0.93564,              0.0083071,              0.0083071,              0.0083071
                    173,                0.66065,                0.29524,                0.86339,                0.99934,                      1,                  0.995,                0.80439,                0.81274,                0.27717,                0.93726,              0.0082972,              0.0082972,              0.0082972
                    174,                0.64898,                0.29014,                0.86191,                0.99936,                      1,                  0.995,                0.80453,                 0.7969,                0.27043,                0.93517,              0.0082873,              0.0082873,              0.0082873
                    175,                0.65236,                0.29069,                 0.8616,                0.99937,                      1,                  0.995,                0.81225,                0.80548,                0.27479,                0.93743,              0.0082774,              0.0082774,              0.0082774
                    176,                0.64452,                0.28892,                0.86111,                0.99929,                      1,                  0.995,                0.80753,                0.80077,                0.27115,                0.93818,              0.0082675,              0.0082675,              0.0082675
                    177,                0.64739,                 0.2896,                0.85931,                0.99922,                      1,                  0.995,                0.80575,                0.80675,                0.27719,                0.93897,              0.0082576,              0.0082576,              0.0082576
                    178,                0.65039,                0.28863,                 0.8606,                 0.9994,                      1,                  0.995,                0.81212,                0.80567,                0.27542,                0.93632,              0.0082477,              0.0082477,              0.0082477
                    179,                0.64694,                0.28628,                 0.8591,                0.99939,                      1,                  0.995,                0.81327,                0.79793,                 0.2712,                 0.9332,              0.0082378,              0.0082378,              0.0082378
                    180,                0.64378,                0.28701,                 0.8573,                0.99938,                      1,                  0.995,                0.81469,                0.79713,                0.26774,                0.93444,              0.0082279,              0.0082279,              0.0082279
                    181,                0.63834,                0.28743,                0.85905,                0.99933,                      1,                  0.995,                0.81663,                 0.8034,                0.27003,                0.93257,               0.008218,               0.008218,               0.008218
                    182,                0.64425,                0.28447,                0.86231,                0.99925,                      1,                  0.995,                0.81782,                0.81337,                0.26948,                0.93356,              0.0082081,              0.0082081,              0.0082081
                    183,                0.63387,                 0.2802,                0.85912,                0.99922,                      1,                  0.995,                0.81952,                0.81877,                0.27189,                0.93694,              0.0081982,              0.0081982,              0.0081982
                    184,                0.63922,                0.28386,                0.86043,                0.99932,                      1,                  0.995,                0.81247,                0.81751,                0.27266,                0.93699,              0.0081883,              0.0081883,              0.0081883
                    185,                0.62918,                0.28458,                0.85778,                0.99935,                      1,                  0.995,                 0.8223,                0.80846,                0.26844,                0.93586,              0.0081784,              0.0081784,              0.0081784
                    186,                0.62739,                0.27862,                0.85759,                0.99933,                      1,                  0.995,                0.81037,                 0.8138,                0.26808,                 0.9385,              0.0081685,              0.0081685,              0.0081685
                    187,                0.63148,                0.28346,                0.85996,                0.99939,                      1,                  0.995,                0.81129,                0.80567,                0.26961,                0.93845,              0.0081586,              0.0081586,              0.0081586
                    188,                0.63115,                0.28429,                0.85937,                0.99932,                      1,                  0.995,                0.81453,                0.80554,                0.27026,                0.93999,              0.0081487,              0.0081487,              0.0081487
                    189,                0.62764,                0.28261,                0.85662,                0.99928,                      1,                  0.995,                0.81362,                0.81514,                0.27323,                0.94135,              0.0081388,              0.0081388,              0.0081388
                    190,                0.63308,                0.28303,                0.85609,                0.99936,                      1,                  0.995,                0.81206,                0.81502,                0.26864,                0.93925,              0.0081289,              0.0081289,              0.0081289
                    191,                0.62109,                0.28016,                0.85524,                0.99934,                      1,                  0.995,                0.81581,                0.80394,                0.26615,                0.93524,               0.008119,               0.008119,               0.008119
                    192,                0.61981,                0.28304,                0.85351,                0.99941,                      1,                  0.995,                0.81586,                0.81414,                0.26878,                0.94035,              0.0081091,              0.0081091,              0.0081091
                    193,                0.62125,                0.27952,                0.85472,                0.99927,                      1,                  0.995,                0.81592,                0.82005,                0.27051,                0.94215,              0.0080992,              0.0080992,              0.0080992
                    194,                0.61416,                0.27891,                0.85221,                0.99934,                      1,                  0.995,                0.80139,                0.81798,                0.27143,                0.94398,              0.0080893,              0.0080893,              0.0080893
                    195,                0.60818,                0.27638,                0.85397,                0.99912,                      1,                  0.995,                0.80417,                0.81703,                0.26984,                0.94213,              0.0080794,              0.0080794,              0.0080794
                    196,                0.60794,                0.27759,                0.85297,                0.99935,                      1,                  0.995,                0.79896,                0.82675,                0.27245,                0.94687,              0.0080695,              0.0080695,              0.0080695
                    197,                0.61256,                0.27781,                0.85247,                0.99938,                      1,                  0.995,                0.79915,                0.82519,                0.27064,                0.94906,              0.0080596,              0.0080596,              0.0080596
                    198,                0.60899,                 0.2756,                0.85678,                0.99932,                      1,                  0.995,                0.80381,                0.82261,                0.27055,                0.94869,              0.0080497,              0.0080497,              0.0080497
                    199,                0.60798,                0.27616,                0.85467,                0.99937,                      1,                  0.995,                0.81457,                0.81794,                0.26882,                0.94454,              0.0080398,              0.0080398,              0.0080398
                    200,                0.60864,                0.27548,                0.85431,                0.99937,                      1,                  0.995,                0.80351,                0.82758,                0.27308,                0.94539,              0.0080299,              0.0080299,              0.0080299
                    201,                0.61093,                0.27821,                0.85185,                0.99935,                      1,                  0.995,                0.80925,                0.82383,                0.27608,                0.94493,                0.00802,                0.00802,                0.00802
                    202,                0.60857,                0.27493,                0.85514,                0.99927,                      1,                  0.995,                0.81568,                0.81313,                0.27178,                0.93924,              0.0080101,              0.0080101,              0.0080101
                    203,                0.60859,                0.27586,                0.85216,                0.99936,                      1,                  0.995,                0.80477,                0.81536,                0.27453,                0.94448,              0.0080002,              0.0080002,              0.0080002
                    204,                  0.601,                0.27545,                0.85288,                0.99936,                      1,                  0.995,                0.80516,                0.82257,                0.27496,                0.94646,              0.0079903,              0.0079903,              0.0079903
                    205,                0.59858,                0.27548,                0.85146,                 0.9993,                      1,                  0.995,                0.80549,                0.82151,                0.27632,                0.94593,              0.0079804,              0.0079804,              0.0079804
                    206,                0.59952,                0.27526,                0.85254,                0.99925,                      1,                  0.995,                 0.8067,                0.82371,                 0.2738,                0.94621,              0.0079705,              0.0079705,              0.0079705
                    207,                0.59967,                0.27438,                0.85171,                0.99932,                      1,                  0.995,                0.80261,                0.83134,                0.27701,                0.94978,              0.0079606,              0.0079606,              0.0079606
                    208,                0.60328,                0.27349,                0.85202,                0.99933,                      1,                  0.995,                0.81083,                0.82241,                0.27425,                0.94992,              0.0079507,              0.0079507,              0.0079507
                    209,                0.59431,                0.27348,                0.84805,                0.99929,                      1,                  0.995,                0.81436,                0.83244,                0.27445,                0.95213,              0.0079408,              0.0079408,              0.0079408
                    210,                0.59233,                0.27246,                0.85113,                0.99931,                      1,                  0.995,                0.81813,                0.82381,                0.27515,                0.95158,              0.0079309,              0.0079309,              0.0079309
                    211,                0.59674,                0.26961,                0.84874,                0.99941,                      1,                  0.995,                0.81216,                0.82285,                0.27343,                0.95145,               0.007921,               0.007921,               0.007921
                    212,                0.58698,                0.27008,                0.84649,                 0.9994,                      1,                  0.995,                0.81144,                0.83157,                0.27594,                0.95048,              0.0079111,              0.0079111,              0.0079111
                    213,                0.58257,                0.27128,                0.84572,                0.99933,                      1,                  0.995,                0.80532,                0.84241,                0.27819,                0.95392,              0.0079012,              0.0079012,              0.0079012
                    214,                0.58873,                 0.2704,                0.84678,                0.99934,                      1,                  0.995,                0.80647,                0.83467,                0.27509,                0.95223,              0.0078913,              0.0078913,              0.0078913
                    215,                0.58749,                0.26841,                0.85186,                0.99941,                      1,                  0.995,                 0.8018,                0.82889,                 0.2723,                0.95044,              0.0078814,              0.0078814,              0.0078814
                    216,                0.59698,                0.27243,                0.85037,                 0.9994,                      1,                  0.995,                0.79978,                0.83828,                0.27267,                0.95402,              0.0078715,              0.0078715,              0.0078715
                    217,                0.58922,                0.27271,                0.85066,                0.99934,                      1,                  0.995,                0.79863,                0.83808,                0.27395,                0.95389,              0.0078616,              0.0078616,              0.0078616
                    218,                 0.5762,                0.26746,                 0.8453,                0.99929,                      1,                  0.995,                0.80193,                0.83749,                0.27438,                0.95506,              0.0078517,              0.0078517,              0.0078517
                    219,                0.58395,                0.26828,                0.84709,                0.99934,                      1,                  0.995,                0.80039,                0.83555,                 0.2752,                0.95361,              0.0078418,              0.0078418,              0.0078418
                    220,                0.57842,                0.26694,                0.84702,                 0.9994,                      1,                  0.995,                0.79818,                0.83531,                0.27778,                0.95224,              0.0078319,              0.0078319,              0.0078319
                    221,                 0.5766,                0.26821,                0.84855,                0.99929,                      1,                  0.995,                0.80356,                0.83444,                0.27524,                0.95494,               0.007822,               0.007822,               0.007822
                    222,                0.57843,                0.26785,                0.84561,                0.99931,                      1,                  0.995,                 0.7989,                0.82811,                0.27237,                0.95406,              0.0078121,              0.0078121,              0.0078121
                    223,                0.57061,                0.26381,                0.84471,                0.99937,                      1,                  0.995,                0.80399,                0.82945,                0.27859,                0.95272,              0.0078022,              0.0078022,              0.0078022
                    224,                0.57206,                0.26319,                0.84259,                0.99935,                      1,                  0.995,                0.80864,                0.82371,                0.27666,                0.95359,              0.0077923,              0.0077923,              0.0077923
                    225,                 0.5595,                0.26074,                0.84135,                0.99926,                      1,                  0.995,                0.80474,                0.82491,                0.27174,                0.95575,              0.0077824,              0.0077824,              0.0077824
                    226,                0.56738,                0.26548,                0.84206,                0.99926,                      1,                  0.995,                0.79988,                0.82773,                0.27131,                0.95613,              0.0077725,              0.0077725,              0.0077725
                    227,                 0.5694,                0.26265,                0.84967,                0.99925,                      1,                  0.995,                0.80361,                0.83026,                0.27492,                0.95678,              0.0077626,              0.0077626,              0.0077626
                    228,                0.57285,                0.26469,                0.84432,                 0.9992,                      1,                  0.995,                0.80616,                0.82622,                0.27357,                0.95527,              0.0077527,              0.0077527,              0.0077527
                    229,                0.56123,                0.26386,                 0.8424,                0.99924,                      1,                  0.995,                0.80548,                0.82724,                0.27258,                0.95857,              0.0077428,              0.0077428,              0.0077428
                    230,                0.56809,                0.26468,                0.84372,                0.99927,                      1,                  0.995,                0.80227,                0.82448,                0.27075,                0.95645,              0.0077329,              0.0077329,              0.0077329
                    231,                0.55588,                0.26014,                0.84348,                0.99931,                      1,                  0.995,                0.80358,                0.82661,                0.27129,                0.95851,               0.007723,               0.007723,               0.007723
                    232,                0.55086,                0.26025,                0.83726,                0.99924,                      1,                  0.995,                  0.806,                0.82991,                0.27217,                0.96062,              0.0077131,              0.0077131,              0.0077131
                    233,                  0.558,                0.26045,                 0.8399,                0.99931,                      1,                  0.995,                0.80605,                0.83619,                0.27431,                0.96215,              0.0077032,              0.0077032,              0.0077032
                    234,                0.55735,                0.25995,                0.84314,                 0.9993,                      1,                  0.995,                0.80536,                0.83472,                0.27833,                0.96194,              0.0076933,              0.0076933,              0.0076933
                    235,                0.55475,                0.26115,                0.84037,                0.99934,                      1,                  0.995,                0.80277,                0.83792,                0.27661,                0.96244,              0.0076834,              0.0076834,              0.0076834
                    236,                0.54953,                0.25811,                0.83824,                0.99937,                      1,                  0.995,                0.80497,                0.83788,                0.27374,                0.96036,              0.0076735,              0.0076735,              0.0076735
                    237,                0.55598,                 0.2589,                0.84379,                0.99932,                      1,                  0.995,                 0.7996,                0.83412,                0.27174,                0.96043,              0.0076636,              0.0076636,              0.0076636
                    238,                0.54205,                0.25777,                0.83757,                0.99936,                      1,                  0.995,                0.80085,                0.84089,                0.27261,                0.96403,              0.0076537,              0.0076537,              0.0076537
                    239,                0.55275,                0.25812,                0.83983,                0.99938,                      1,                  0.995,                0.80344,                0.83797,                0.27411,                0.96255,              0.0076438,              0.0076438,              0.0076438
                    240,                0.54736,                0.25899,                0.83769,                 0.9994,                      1,                  0.995,                0.80911,                0.83946,                 0.2731,                 0.9655,              0.0076339,              0.0076339,              0.0076339
                    241,                0.54612,                0.25799,                0.83951,                0.99941,                      1,                  0.995,                0.80277,                0.84009,                0.27099,                0.96634,               0.007624,               0.007624,               0.007624
                    242,                0.54642,                0.25708,                0.83744,                0.99941,                      1,                  0.995,                0.80547,                0.83945,                0.27184,                0.96436,              0.0076141,              0.0076141,              0.0076141
                    243,                0.54288,                0.25728,                0.83654,                0.99941,                      1,                  0.995,                0.80414,                0.83976,                0.27632,                0.96481,              0.0076042,              0.0076042,              0.0076042
                    244,                0.54558,                 0.2584,                0.83748,                0.99941,                      1,                  0.995,                0.80091,                0.83751,                0.27428,                0.96526,              0.0075943,              0.0075943,              0.0075943
                    245,                0.54922,                0.25576,                0.84474,                0.99934,                      1,                  0.995,                  0.797,                0.83595,                0.26787,                0.96531,              0.0075844,              0.0075844,              0.0075844
                    246,                0.54009,                0.25525,                0.83861,                0.99942,                      1,                  0.995,                0.79932,                 0.8324,                0.27226,                0.96588,              0.0075745,              0.0075745,              0.0075745
                    247,                0.53139,                  0.254,                0.83327,                0.99941,                      1,                  0.995,                 0.8005,                0.83518,                  0.273,                0.96573,              0.0075646,              0.0075646,              0.0075646
                    248,                0.53306,                0.25379,                0.83848,                0.99942,                      1,                  0.995,                0.80259,                0.83564,                0.27284,                0.96207,              0.0075547,              0.0075547,              0.0075547
                    249,                0.53693,                0.25502,                0.83602,                0.99941,                      1,                  0.995,                0.80163,                0.83316,                0.27166,                0.96152,              0.0075448,              0.0075448,              0.0075448
                    250,                0.53518,                0.25298,                0.83585,                0.99941,                      1,                  0.995,                0.79744,                0.83398,                0.27077,                0.96233,              0.0075349,              0.0075349,              0.0075349
                    251,                0.53435,                0.25423,                0.83517,                0.99935,                      1,                  0.995,                0.79688,                0.83877,                0.27117,                0.96301,               0.007525,               0.007525,               0.007525
                    252,                0.53336,                 0.2528,                0.83478,                0.99935,                      1,                  0.995,                0.79881,                 0.8403,                0.27198,                0.96293,              0.0075151,              0.0075151,              0.0075151
                    253,                0.53549,                0.25435,                0.83781,                0.99932,                      1,                  0.995,                0.79834,                0.84478,                0.27249,                0.96456,              0.0075052,              0.0075052,              0.0075052
                    254,                0.53155,                0.25409,                  0.835,                 0.9993,                      1,                  0.995,                0.79951,                0.83946,                0.27233,                0.96358,              0.0074953,              0.0074953,              0.0074953
                    255,                0.53248,                 0.2511,                  0.837,                0.99932,                      1,                  0.995,                0.80333,                0.84344,                0.27577,                 0.9643,              0.0074854,              0.0074854,              0.0074854
                    256,                0.52549,                0.25001,                0.83357,                0.99931,                      1,                  0.995,                 0.8002,                0.84549,                 0.2753,                 0.9641,              0.0074755,              0.0074755,              0.0074755
                    257,                0.52159,                  0.252,                0.83333,                 0.9993,                      1,                  0.995,                0.79714,                0.84572,                0.27506,                0.96416,              0.0074656,              0.0074656,              0.0074656
                    258,                0.52463,                0.25159,                0.83076,                0.99935,                      1,                  0.995,                0.79827,                0.84357,                0.27274,                0.96397,              0.0074557,              0.0074557,              0.0074557
                    259,                0.53271,                0.25367,                0.83384,                0.99941,                      1,                  0.995,                 0.7982,                0.84202,                0.27201,                0.96553,              0.0074458,              0.0074458,              0.0074458
                    260,                0.52961,                0.25132,                0.83742,                 0.9994,                      1,                  0.995,                0.79729,                0.84071,                0.27418,                0.96568,              0.0074359,              0.0074359,              0.0074359
                    261,                0.52266,                0.25288,                0.83187,                 0.9994,                      1,                  0.995,                0.79709,                0.84238,                0.27829,                0.96464,               0.007426,               0.007426,               0.007426
