                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.59949,                0.27693,                0.83899,                0.99909,                      1,                  0.995,                0.80985,                0.84417,                0.26962,                0.92467,              0.0084061,              0.0084061,              0.0084061
                    163,                0.60026,                0.27478,                 0.8386,                0.99938,                      1,                  0.995,                0.80934,                0.87099,                0.27896,                0.93193,              0.0083962,              0.0083962,              0.0083962
                    164,                0.60508,                0.27612,                 0.8373,                0.99909,                      1,                  0.995,                0.80356,                0.87089,                0.27779,                0.93491,              0.0083863,              0.0083863,              0.0083863
                    165,                 0.6036,                0.27509,                0.84037,                0.99916,                      1,                  0.995,                0.80749,                0.85923,                0.27712,                0.93185,              0.0083764,              0.0083764,              0.0083764
                    166,                0.60363,                 0.2787,                0.83862,                0.99977,                      1,                  0.995,                0.81138,                 0.8495,                0.27269,                0.92985,              0.0083665,              0.0083665,              0.0083665
                    167,                0.59545,                0.27491,                0.84041,                0.99917,                      1,                  0.995,                0.81251,                0.83012,                0.26901,                0.92468,              0.0083566,              0.0083566,              0.0083566
                    168,                0.59558,                0.27591,                0.83888,                0.99926,                      1,                  0.995,                0.80954,                0.84236,                0.27097,                0.92616,              0.0083467,              0.0083467,              0.0083467
                    169,                0.59511,                0.27331,                 0.8365,                0.99903,                      1,                  0.995,                0.80897,                0.84514,                0.26938,                0.92805,              0.0083368,              0.0083368,              0.0083368
                    170,                0.59314,                0.27665,                0.83819,                0.99912,                      1,                  0.995,                0.81348,                0.84699,                 0.2689,                0.92999,              0.0083269,              0.0083269,              0.0083269
                    171,                0.58767,                0.27394,                 0.8354,                 0.9998,                      1,                  0.995,                0.81146,                0.84954,                0.27201,                 0.9293,               0.008317,               0.008317,               0.008317
                    172,                0.58134,                0.27293,                0.83459,                0.99928,                      1,                  0.995,                0.80888,                0.85541,                 0.2747,                0.93482,              0.0083071,              0.0083071,              0.0083071
                    173,                0.58872,                0.27291,                0.83683,                0.99936,                      1,                  0.995,                0.80984,                 0.8512,                0.27378,                0.93439,              0.0082972,              0.0082972,              0.0082972
                    174,                0.57794,                0.27052,                0.83566,                 0.9993,                      1,                  0.995,                0.81462,                0.83673,                0.26714,                0.93151,              0.0082873,              0.0082873,              0.0082873
                    175,                 0.5891,                0.27319,                0.83588,                0.99939,                      1,                  0.995,                0.81894,                0.83828,                0.27321,                0.93156,              0.0082774,              0.0082774,              0.0082774
                    176,                0.58267,                 0.2719,                0.83576,                0.99979,                      1,                  0.995,                0.81893,                0.84809,                0.27271,                0.92921,              0.0082675,              0.0082675,              0.0082675
                    177,                0.57841,                0.26885,                0.83331,                0.99934,                      1,                  0.995,                 0.8151,                 0.8467,                0.27088,                0.93099,              0.0082576,              0.0082576,              0.0082576
                    178,                 0.5839,                0.26965,                0.83442,                0.99929,                      1,                  0.995,                0.80951,                0.84258,                0.26908,                0.93088,              0.0082477,              0.0082477,              0.0082477
                    179,                0.58525,                 0.2701,                0.83374,                 0.9993,                      1,                  0.995,                 0.8099,                0.84666,                0.26989,                0.93042,              0.0082378,              0.0082378,              0.0082378
                    180,                0.58125,                0.27129,                0.83193,                0.99934,                      1,                  0.995,                0.81134,                0.84309,                0.26608,                0.93246,              0.0082279,              0.0082279,              0.0082279
                    181,                0.57854,                0.26975,                0.83408,                0.99931,                      1,                  0.995,                 0.8083,                0.83837,                0.26528,                0.92781,               0.008218,               0.008218,               0.008218
                    182,                0.57143,                0.26695,                0.83553,                0.99932,                      1,                  0.995,                0.81098,                0.85138,                0.27017,                0.92813,              0.0082081,              0.0082081,              0.0082081
                    183,                0.57123,                0.26472,                0.83435,                0.99934,                      1,                  0.995,                0.80604,                0.85112,                0.26937,                0.93268,              0.0081982,              0.0081982,              0.0081982
                    184,                0.57038,                0.26616,                0.83418,                 0.9993,                      1,                  0.995,                0.80481,                0.85354,                0.26884,                0.93619,              0.0081883,              0.0081883,              0.0081883
                    185,                0.56379,                0.26544,                 0.8335,                0.99925,                      1,                  0.995,                0.81032,                0.84796,                 0.2698,                0.93428,              0.0081784,              0.0081784,              0.0081784
                    186,                0.56445,                0.26601,                0.83421,                0.99932,                      1,                  0.995,                0.80447,                0.84644,                0.26908,                0.93177,              0.0081685,              0.0081685,              0.0081685
                    187,                 0.5678,                0.26553,                0.83499,                0.99926,                      1,                  0.995,                0.80906,                0.84723,                0.27387,                0.93112,              0.0081586,              0.0081586,              0.0081586
                    188,                 0.5632,                0.26763,                0.83363,                0.99932,                      1,                  0.995,                0.81284,                0.85051,                0.26937,                0.93285,              0.0081487,              0.0081487,              0.0081487
                    189,                0.55692,                0.26524,                0.83142,                 0.9992,                      1,                  0.995,                0.80808,                 0.8491,                0.27119,                0.93668,              0.0081388,              0.0081388,              0.0081388
                    190,                0.56948,                0.26801,                0.83163,                0.99931,                      1,                  0.995,                0.80723,                0.86612,                0.27529,                0.93659,              0.0081289,              0.0081289,              0.0081289
                    191,                0.55697,                0.26349,                0.83057,                0.99917,                      1,                  0.995,                0.80708,                0.85502,                0.27109,                  0.934,               0.008119,               0.008119,               0.008119
                    192,                0.55751,                0.26367,                0.83078,                0.99917,                      1,                  0.995,                0.80695,                0.85983,                0.26992,                0.93496,              0.0081091,              0.0081091,              0.0081091
                    193,                0.55924,                  0.263,                0.83034,                0.99927,                      1,                  0.995,                0.81012,                0.84878,                0.26761,                0.93188,              0.0080992,              0.0080992,              0.0080992
                    194,                0.54582,                0.26236,                0.82748,                0.99925,                      1,                  0.995,                0.81519,                0.85568,                0.26822,                0.93428,              0.0080893,              0.0080893,              0.0080893
                    195,                0.54764,                0.25908,                0.82938,                0.99924,                      1,                  0.995,                0.80938,                0.85942,                0.26643,                0.93385,              0.0080794,              0.0080794,              0.0080794
                    196,                0.54989,                0.26061,                0.82965,                0.99922,                      1,                  0.995,                0.80929,                0.85558,                0.26908,                0.93076,              0.0080695,              0.0080695,              0.0080695
                    197,                0.54974,                0.25955,                0.82869,                0.99916,                      1,                  0.995,                0.80881,                0.84857,                0.26278,                0.93059,              0.0080596,              0.0080596,              0.0080596
                    198,                0.55004,                0.26061,                0.83212,                0.99914,                      1,                  0.995,                0.80764,                0.85048,                0.26777,                0.93261,              0.0080497,              0.0080497,              0.0080497
                    199,                0.55176,                0.26061,                0.83179,                0.99912,                      1,                  0.995,                0.80475,                0.84843,                0.26875,                0.93064,              0.0080398,              0.0080398,              0.0080398
                    200,                0.55425,                0.26013,                0.83164,                0.99922,                      1,                  0.995,                0.80403,                0.85576,                0.27168,                0.93309,              0.0080299,              0.0080299,              0.0080299
                    201,                0.55421,                0.26173,                0.82892,                0.99918,                      1,                  0.995,                0.79975,                 0.8626,                0.27007,                0.93093,                0.00802,                0.00802,                0.00802
                    202,                 0.5423,                0.25705,                0.82916,                0.99917,                      1,                  0.995,                0.80414,                0.85768,                  0.274,                0.92985,              0.0080101,              0.0080101,              0.0080101
                    203,                0.54188,                0.25807,                 0.8265,                0.99923,                      1,                  0.995,                0.80606,                0.85127,                0.26752,                0.93101,              0.0080002,              0.0080002,              0.0080002
                    204,                0.54439,                0.25928,                0.82995,                0.99927,                      1,                  0.995,                0.81207,                0.84453,                0.26339,                0.93111,              0.0079903,              0.0079903,              0.0079903
                    205,                0.53627,                0.25601,                0.82727,                 0.9992,                      1,                  0.995,                0.80909,                  0.843,                 0.2661,                0.93255,              0.0079804,              0.0079804,              0.0079804
                    206,                0.53806,                0.25677,                0.82841,                0.99921,                      1,                  0.995,                0.80833,                0.84134,                0.26366,                 0.9296,              0.0079705,              0.0079705,              0.0079705
                    207,                0.53383,                0.25694,                0.82848,                0.99924,                      1,                  0.995,                0.80847,                0.84385,                0.26749,                0.92912,              0.0079606,              0.0079606,              0.0079606
                    208,                0.54288,                0.25687,                0.82751,                 0.9992,                      1,                  0.995,                0.81095,                0.84533,                0.26587,                0.92916,              0.0079507,              0.0079507,              0.0079507
                    209,                0.53538,                0.25684,                0.82614,                0.99924,                      1,                  0.995,                0.81018,                0.84339,                 0.2673,                0.93144,              0.0079408,              0.0079408,              0.0079408
                    210,                0.53731,                0.25684,                 0.8297,                0.99928,                      1,                  0.995,                0.80997,                 0.8436,                0.26747,                0.93234,              0.0079309,              0.0079309,              0.0079309
                    211,                0.53198,                0.25418,                0.82469,                0.99927,                      1,                  0.995,                0.80781,                0.84757,                0.26882,                0.93382,               0.007921,               0.007921,               0.007921
                    212,                0.53495,                0.25743,                0.82505,                0.99925,                      1,                  0.995,                0.80979,                0.84642,                0.27226,                 0.9349,              0.0079111,              0.0079111,              0.0079111
                    213,                0.52573,                0.25655,                0.82455,                0.99919,                      1,                  0.995,                0.80601,                0.85228,                0.26836,                0.93575,              0.0079012,              0.0079012,              0.0079012
                    214,                0.52302,                0.25427,                0.82316,                0.99927,                      1,                  0.995,                 0.8069,                0.84961,                0.26873,                0.93664,              0.0078913,              0.0078913,              0.0078913
                    215,                0.53827,                0.25682,                 0.8297,                0.99934,                      1,                  0.995,                 0.7999,                0.85867,                0.27139,                0.93996,              0.0078814,              0.0078814,              0.0078814
                    216,                0.53584,                0.25619,                0.82667,                0.99927,                      1,                  0.995,                0.80723,                0.85653,                0.27536,                0.93971,              0.0078715,              0.0078715,              0.0078715
                    217,                0.53049,                  0.256,                0.82641,                0.99923,                      1,                  0.995,                0.80382,                0.85223,                0.27404,                0.93887,              0.0078616,              0.0078616,              0.0078616
                    218,                0.51923,                0.25468,                0.82235,                0.99931,                      1,                  0.995,                0.79891,                 0.8591,                0.27637,                0.94267,              0.0078517,              0.0078517,              0.0078517
                    219,                0.52443,                0.25284,                0.82445,                0.99933,                      1,                  0.995,                0.80295,                0.86005,                0.27485,                0.94383,              0.0078418,              0.0078418,              0.0078418
